"business_id","day_id","opening_time","closing_time"
"299","4","11AM","10PM"
"299","5","11AM","10PM"
"299","6","11AM","12AM"
"299","7","10AM","12AM"
"301","1","9AM","5PM"
"301","2","7AM","7PM"
"301","3","7AM","7PM"
"301","4","7AM","7PM"
"301","5","7AM","7PM"
"301","6","7AM","7PM"
"301","7","7AM","6PM"
"305","1","4PM","10PM"
"305","2","11AM","10PM"
"305","3","11AM","10PM"
"305","4","11AM","10PM"
"305","5","11AM","10PM"
"305","6","11AM","10PM"
"305","7","4PM","10PM"
"308","2","11AM","9PM"
"308","3","11AM","9PM"
"308","4","11AM","9PM"
"308","5","11AM","9PM"
"308","6","11AM","10PM"
"308","7","11AM","10PM"
"310","1","11AM","9PM"
"310","2","11AM","9PM"
"310","3","11AM","9PM"
"310","4","11AM","9PM"
"310","5","11AM","9PM"
"310","6","11AM","10PM"
"310","7","11AM","10PM"
"314","1","3PM","2AM"
"314","2","11AM","10PM"
"314","3","11AM","10PM"
"314","4","11AM","10PM"
"314","5","11AM","10PM"
"314","6","11AM","10PM"
"314","7","3PM","2AM"
"315","2","9AM","5PM"
"315","3","9AM","5PM"
"315","4","9AM","5PM"
"315","5","9AM","5PM"
"315","6","9AM","5PM"
"318","1","6AM","10PM"
"318","2","6AM","10PM"
"318","3","6AM","10PM"
"318","4","6AM","10PM"
"318","5","6AM","10PM"
"318","6","6AM","10PM"
"318","7","6AM","10PM"
"323","1","9AM","11PM"
"323","2","11AM","11PM"
"323","3","11AM","11PM"
"323","4","11AM","11PM"
"323","5","11AM","11PM"
"323","6","11AM","11PM"
"323","7","10AM","11PM"
"328","2","11AM","9PM"
"328","3","11AM","9PM"
"328","4","11AM","9PM"
"328","5","11AM","9PM"
"328","6","11AM","9PM"
"328","7","11AM","9PM"
"332","1","11AM","7PM"
"332","2","10AM","9PM"
"332","3","10AM","9PM"
"332","4","7AM","9PM"
"332","5","10AM","9PM"
"332","6","10AM","9PM"
"332","7","10AM","9PM"
"335","2","7AM","5PM"
"335","3","7AM","6PM"
"335","4","7AM","7PM"
"335","5","7AM","6PM"
"335","6","7AM","5PM"
"337","1","10AM","3PM"
"337","2","8AM","5PM"
"337","3","8AM","5PM"
"337","4","9AM","7PM"
"337","5","10AM","5PM"
"337","6","8AM","6PM"
"337","7","8PM","12PM"
"339","1","10PM","2AM"
"339","6","10PM","2AM"
"339","7","10PM","2AM"
"341","1","9AM","9PM"
"341","2","7AM","9PM"
"341","3","7AM","9PM"
"341","4","7AM","9PM"
"341","5","7AM","9PM"
"341","6","7AM","9PM"
"341","7","10AM","6PM"
"343","1","9AM","3PM"
"343","3","7AM","3PM"
"343","4","7AM","3PM"
"343","5","7AM","3PM"
"343","6","7AM","3PM"
"343","7","9AM","3PM"
"345","2","1PM","9PM"
"345","3","1PM","9PM"
"345","4","1PM","9PM"
"345","5","1PM","9PM"
"347","2","10AM","5PM"
"347","3","10AM","5PM"
"347","4","10AM","5PM"
"347","5","10AM","5PM"
"347","6","10AM","5PM"
"347","7","10AM","5PM"
"348","1","12PM","10PM"
"348","2","11AM","10PM"
"348","3","11AM","10PM"
"348","4","11AM","10PM"
"348","5","11AM","10PM"
"348","6","11AM","11PM"
"348","7","12PM","11PM"
"349","2","9AM","5PM"
"349","3","9AM","5PM"
"349","4","9AM","5PM"
"349","5","9AM","5PM"
"349","6","9AM","5PM"
"349","7","9AM","5PM"
"350","1","12PM","6PM"
"350","3","12PM","7PM"
"350","4","12PM","7PM"
"350","5","12PM","7PM"
"350","6","12PM","7PM"
"350","7","12PM","7PM"
"351","1","10AM","7PM"
"351","2","10AM","9PM"
"351","3","10AM","9PM"
"351","4","10AM","9PM"
"351","5","10AM","9PM"
"351","6","10AM","9PM"
"351","7","9AM","9PM"
"358","1","7AM","8PM"
"358","2","6AM","9PM"
"358","3","6AM","9PM"
"358","4","6AM","9PM"
"358","5","6AM","9PM"
"358","6","6AM","10PM"
"358","7","6AM","10PM"
"359","1","10AM","6PM"
"359","2","8AM","10PM"
"359","3","8AM","10PM"
"359","4","8AM","10PM"
"359","5","8AM","10PM"
"359","6","8AM","10PM"
"359","7","8AM","6PM"
"360","2","7AM","6PM"
"360","3","7AM","6PM"
"360","4","7AM","6PM"
"360","5","7AM","6PM"
"360","6","7AM","6PM"
"361","1","9AM","3PM"
"361","2","9AM","5PM"
"361","3","9AM","5PM"
"361","4","10AM","6PM"
"361","5","10AM","6PM"
"361","6","10AM","6PM"
"361","7","9AM","6PM"
"363","1","5PM","9PM"
"363","2","11AM","2PM"
"363","3","11AM","2PM"
"363","4","11AM","2PM"
"363","5","5PM","9PM"
"363","6","5PM","10PM"
"363","7","5PM","10PM"
"364","1","11AM","9PM"
"364","2","11AM","10PM"
"364","3","11AM","10PM"
"364","4","11AM","10PM"
"364","5","11AM","10PM"
"364","6","11AM","11PM"
"364","7","11AM","11PM"
"365","1","10AM","3PM"
"365","2","9AM","6PM"
"365","3","9AM","6PM"
"365","4","9AM","6PM"
"365","5","9AM","6PM"
"365","6","9AM","6PM"
"365","7","9AM","6PM"
"366","1","11AM","8PM"
"366","2","11AM","10PM"
"366","3","11AM","10PM"
"366","4","11AM","10PM"
"366","5","11AM","10PM"
"366","6","11AM","11PM"
"366","7","11AM","11PM"
"367","1","10AM","1AM"
"367","2","9AM","1AM"
"367","3","9AM","1AM"
"367","4","9AM","1AM"
"367","5","9AM","1AM"
"367","6","9AM","2AM"
"367","7","9AM","2AM"
"369","1","3PM","9PM"
"369","2","3PM","9PM"
"369","3","3PM","9PM"
"369","4","3PM","9PM"
"369","5","3PM","9PM"
"369","6","3PM","10PM"
"369","7","3PM","10PM"
"370","1","11AM","2PM"
"370","2","6AM","7PM"
"370","3","6AM","7PM"
"370","4","6AM","7PM"
"370","5","6AM","7PM"
"370","6","6AM","7PM"
"370","7","10AM","2PM"
"371","1","11AM","10PM"
"371","2","11AM","11PM"
"371","3","11AM","11PM"
"371","4","11AM","11PM"
"371","5","11AM","3AM"
"371","6","11AM","3AM"
"371","7","11AM","3AM"
"375","2","8AM","5PM"
"375","3","8AM","5PM"
"375","4","8AM","5PM"
"375","5","8AM","5PM"
"375","6","8AM","5PM"
"375","7","9AM","4PM"
"376","1","11AM","9PM"
"376","2","10AM","10PM"
"376","3","10AM","10PM"
"376","4","10AM","10PM"
"376","5","10AM","10PM"
"376","6","10AM","10PM"
"376","7","10AM","10PM"
"379","1","11AM","10PM"
"379","2","11AM","10PM"
"379","3","11AM","10PM"
"379","4","11AM","10PM"
"379","5","11AM","10PM"
"379","6","11AM","10PM"
"379","7","11AM","10PM"
"380","1","11AM","9PM"
"380","2","11AM","9PM"
"380","3","11AM","9PM"
"380","4","11AM","9PM"
"380","5","11AM","10PM"
"380","6","11AM","10PM"
"380","7","11AM","10PM"
"381","1","7AM","8PM"
"381","2","6AM","8PM"
"381","3","6AM","8PM"
"381","4","6AM","8PM"
"381","5","6AM","8PM"
"381","6","6AM","8PM"
"381","7","7AM","8PM"
"382","2","8AM","5PM"
"382","3","8AM","5PM"
"382","4","8AM","5PM"
"382","5","8AM","5PM"
"382","6","8AM","5PM"
"382","7","10AM","4PM"
"384","2","8AM","6PM"
"384","3","8AM","6PM"
"384","4","8AM","6PM"
"384","5","8AM","6PM"
"384","6","8AM","6PM"
"384","7","9AM","1PM"
"394","2","11AM","9PM"
"394","3","11AM","9PM"
"394","4","11AM","9PM"
"394","5","11AM","9PM"
"394","6","11AM","10PM"
"394","7","11AM","10PM"
"398","1","11AM","6PM"
"398","3","12PM","7PM"
"398","4","12PM","9PM"
"398","5","12PM","7PM"
"398","6","12PM","7PM"
"398","7","11AM","6PM"
"399","1","10AM","10PM"
"399","2","10AM","10PM"
"399","3","10AM","10PM"
"399","4","10AM","10PM"
"399","5","10AM","10PM"
"399","6","10AM","11PM"
"399","7","10AM","11PM"
"401","1","11AM","6PM"
"401","3","10AM","8PM"
"401","4","10AM","8PM"
"401","5","10AM","8PM"
"401","6","10AM","8PM"
"401","7","11AM","6PM"
"403","1","5PM","1AM"
"403","2","5PM","1AM"
"403","3","5PM","1AM"
"403","4","5PM","1AM"
"403","5","5PM","1AM"
"403","6","5PM","4AM"
"403","7","5PM","4AM"
"405","1","8AM","9PM"
"405","2","8AM","9PM"
"405","3","8AM","9PM"
"405","4","8AM","9PM"
"405","5","8AM","9PM"
"405","6","8AM","9PM"
"405","7","8AM","9PM"
"408","2","8AM","4PM"
"408","3","8AM","4PM"
"408","4","8AM","4PM"
"408","5","8AM","4PM"
"408","6","8AM","4PM"
"409","1","6AM","2PM"
"409","2","6AM","2PM"
"409","3","6AM","2PM"
"409","4","6AM","2PM"
"409","5","6AM","2PM"
"409","6","6AM","2PM"
"409","7","6AM","2PM"
"418","2","11AM","9PM"
"418","3","11AM","9PM"
"418","4","11AM","9PM"
"418","5","11AM","9PM"
"418","6","11AM","9PM"
"418","7","11AM","9PM"
"419","1","9AM","4PM"
"419","2","7AM","6PM"
"419","3","7AM","6PM"
"419","4","7AM","6PM"
"419","5","7AM","6PM"
"419","6","7AM","6PM"
"419","7","7AM","5PM"
"420","1","9AM","9PM"
"420","2","7AM","11PM"
"420","3","7AM","11PM"
"420","4","7AM","11PM"
"420","5","7AM","11PM"
"420","6","7AM","11PM"
"420","7","9AM","9PM"
"421","1","5PM","9PM"
"421","2","5PM","10PM"
"421","3","5PM","10PM"
"421","4","5PM","10PM"
"421","5","5PM","10PM"
"421","6","5PM","10PM"
"421","7","5PM","10PM"
"427","2","7AM","6PM"
"427","3","7AM","6PM"
"427","4","7AM","6PM"
"427","5","7AM","6PM"
"427","6","7AM","6PM"
"427","7","7AM","5PM"
"428","1","11AM","12AM"
"428","2","11AM","11PM"
"428","3","11AM","11PM"
"428","4","11AM","11PM"
"428","5","11AM","11PM"
"428","6","11AM","2AM"
"428","7","11AM","2AM"
"432","2","11AM","9PM"
"432","3","11AM","9PM"
"432","4","11AM","9PM"
"432","5","11AM","9PM"
"432","6","11AM","10PM"
"432","7","11AM","10PM"
"433","2","10AM","6PM"
"433","3","10AM","7PM"
"433","4","10AM","6PM"
"433","5","10AM","8PM"
"433","6","10AM","6PM"
"433","7","9AM","6PM"
"436","1","12PM","5PM"
"436","2","10AM","6PM"
"436","3","10AM","6PM"
"436","4","10AM","6PM"
"436","5","10AM","6PM"
"436","6","10AM","6PM"
"436","7","10AM","6PM"
"438","1","11AM","11PM"
"438","2","11AM","11PM"
"438","3","11AM","11PM"
"438","4","11AM","11PM"
"438","5","11AM","11PM"
"438","6","11AM","12AM"
"438","7","11AM","12AM"
"440","2","9AM","5PM"
"440","3","9AM","5PM"
"440","4","9AM","5PM"
"440","5","9AM","5PM"
"440","6","9AM","5PM"
"441","2","10AM","8PM"
"441","3","10AM","8PM"
"441","4","10AM","8PM"
"441","5","10AM","9PM"
"441","6","10AM","9PM"
"442","1","11AM","8PM"
"442","2","10AM","8PM"
"442","3","10AM","8PM"
"442","4","10AM","8PM"
"442","5","10AM","9PM"
"442","6","10AM","9PM"
"442","7","10AM","9PM"
"443","2","7AM","6PM"
"443","3","7AM","6PM"
"443","4","7AM","6PM"
"443","5","7AM","6PM"
"443","6","7AM","6PM"
"443","7","8AM","3PM"
"444","1","9AM","9PM"
"444","2","9AM","10PM"
"444","3","9AM","10PM"
"444","4","9AM","11PM"
"444","5","9AM","10PM"
"444","6","9AM","11PM"
"444","7","8AM","11PM"
"445","1","11AM","10PM"
"445","2","11AM","10PM"
"445","3","11AM","10PM"
"445","4","11AM","10PM"
"445","5","11AM","10PM"
"445","6","11AM","10PM"
"445","7","11AM","10PM"
"449","1","12PM","7PM"
"449","3","12PM","8PM"
"449","4","12PM","8PM"
"449","5","12PM","8PM"
"449","6","12PM","8PM"
"449","7","12PM","8PM"
"453","2","9AM","5PM"
"453","3","9AM","5PM"
"453","4","9AM","5PM"
"453","5","9AM","5PM"
"453","6","9AM","5PM"
"454","1","9AM","9PM"
"454","2","11AM","7PM"
"454","3","9AM","8PM"
"454","4","9AM","8PM"
"454","5","9AM","8PM"
"454","6","9AM","8PM"
"454","7","9AM","9PM"
"459","1","11AM","8PM"
"459","2","11AM","10PM"
"459","3","11AM","10PM"
"459","4","11AM","10PM"
"459","5","11AM","10PM"
"459","6","11AM","11PM"
"459","7","11AM","11PM"
"460","2","7AM","3PM"
"460","3","7AM","3PM"
"460","4","7AM","3PM"
"460","5","7AM","3PM"
"463","1","10AM","4PM"
"463","2","10AM","6PM"
"463","3","10AM","6PM"
"463","4","10AM","6PM"
"463","5","10AM","6PM"
"463","6","10AM","6PM"
"463","7","10AM","6PM"
"464","1","9AM","5PM"
"464","2","9AM","9PM"
"464","3","9AM","9PM"
"464","4","9AM","9PM"
"464","5","9AM","9PM"
"464","6","9AM","9PM"
"464","7","9AM","9PM"
"470","1","7AM","10PM"
"470","2","8AM","9PM"
"470","3","7AM","10PM"
"470","4","7AM","10PM"
"470","5","7AM","10PM"
"470","6","7AM","10PM"
"470","7","7AM","10PM"
"471","1","11AM","10PM"
"471","2","11AM","10PM"
"471","3","11AM","10PM"
"471","4","11AM","10PM"
"471","5","11AM","10PM"
"471","6","11AM","11PM"
"471","7","11AM","11PM"
"472","1","10AM","5PM"
"472","2","8AM","8PM"
"472","3","8AM","8PM"
"472","4","8AM","8PM"
"472","5","8AM","8PM"
"472","6","8AM","8PM"
"472","7","8AM","7PM"
"473","1","5PM","9PM"
"473","2","11AM","2PM"
"473","3","5PM","9PM"
"473","4","5PM","9PM"
"473","5","5PM","9PM"
"473","6","11AM","2PM"
"473","7","11AM","2PM"
"474","2","7AM","5PM"
"474","3","7AM","5PM"
"474","4","7AM","5PM"
"474","5","7AM","5PM"
"474","6","7AM","5PM"
"476","2","9AM","6PM"
"476","3","9AM","6PM"
"476","4","9AM","6PM"
"476","5","9AM","6PM"
"476","6","9AM","6PM"
"476","7","10AM","3PM"
"477","2","7AM","7PM"
"477","3","7AM","7PM"
"477","4","7AM","7PM"
"477","5","7AM","7PM"
"477","6","7AM","7PM"
"477","7","7AM","7PM"
"478","1","6AM","10PM"
"478","2","6AM","10PM"
"478","3","6AM","10PM"
"478","4","6AM","10PM"
"478","5","6AM","10PM"
"478","6","6AM","10PM"
"478","7","6AM","10PM"
"479","1","5PM","9PM"
"479","2","11AM","9PM"
"479","3","11AM","9PM"
"479","4","11AM","9PM"
"479","5","11AM","9PM"
"479","6","11AM","9PM"
"479","7","11AM","9PM"
"480","1","11AM","9PM"
"480","2","11AM","9PM"
"480","3","11AM","9PM"
"480","4","11AM","9PM"
"480","5","11AM","9PM"
"480","6","11AM","11PM"
"480","7","11AM","11PM"
"481","1","11AM","2AM"
"481","2","11AM","2AM"
"481","3","11AM","2AM"
"481","4","11AM","2AM"
"481","5","11AM","2AM"
"481","6","11AM","2AM"
"481","7","11AM","2AM"
"482","1","8AM","5PM"
"482","2","6AM","7PM"
"482","3","6AM","7PM"
"482","4","6AM","7PM"
"482","5","6AM","7PM"
"482","6","6AM","7PM"
"482","7","7AM","6PM"
"485","2","7AM","3PM"
"485","3","7AM","3PM"
"485","4","7AM","3PM"
"485","5","7AM","3PM"
"485","6","7AM","3PM"
"485","7","7AM","3PM"
"486","1","12AM","12AM"
"486","2","12AM","12AM"
"486","3","12AM","12AM"
"486","4","12AM","12AM"
"486","5","12AM","12AM"
"486","6","12AM","12AM"
"486","7","12AM","12AM"
"488","2","7AM","4PM"
"488","3","7AM","4PM"
"488","4","7AM","4PM"
"488","5","7AM","4PM"
"488","6","7AM","4PM"
"493","2","9AM","9PM"
"493","3","9AM","9PM"
"493","4","9AM","9PM"
"493","5","9AM","9PM"
"493","6","1PM","8PM"
"496","1","11AM","8PM"
"496","2","10AM","9PM"
"496","3","10AM","9PM"
"496","4","10AM","9PM"
"496","5","10AM","9PM"
"496","6","10AM","9PM"
"496","7","10AM","9PM"
"497","1","6AM","10PM"
"497","2","6AM","10PM"
"497","3","6AM","10PM"
"497","4","6AM","10PM"
"497","5","6AM","10PM"
"497","6","6AM","10PM"
"497","7","6AM","10PM"
"498","1","10AM","3PM"
"498","2","8AM","7PM"
"498","3","8AM","7PM"
"498","4","8AM","7PM"
"498","5","8AM","7PM"
"498","6","8AM","7PM"
"498","7","10AM","4PM"
"501","2","7AM","7PM"
"501","3","7AM","7PM"
"501","4","7AM","7PM"
"501","5","7AM","7PM"
"501","6","7AM","5PM"
"503","2","9AM","5PM"
"503","3","9AM","5PM"
"503","4","9AM","5PM"
"503","5","9AM","5PM"
"503","6","9AM","5PM"
"503","7","9AM","5PM"
"504","2","6AM","6PM"
"504","3","6AM","6PM"
"504","4","6AM","6PM"
"504","5","6AM","6PM"
"504","6","6AM","6PM"
"504","7","8AM","4PM"
"505","1","8AM","8PM"
"505","2","6AM","9PM"
"505","3","6AM","9PM"
"505","4","6AM","9PM"
"505","5","6AM","9PM"
"505","6","6AM","9PM"
"505","7","8AM","9PM"
"507","1","11AM","10PM"
"507","2","11AM","10PM"
"507","3","11AM","10PM"
"507","4","11AM","10PM"
"507","5","11AM","10PM"
"507","6","11AM","10PM"
"507","7","11AM","10PM"
"509","1","11AM","10PM"
"509","2","11AM","10PM"
"509","3","11AM","10PM"
"509","4","11AM","10PM"
"509","5","11AM","10PM"
"509","6","11AM","10PM"
"509","7","11AM","10PM"
"513","1","9AM","10PM"
"513","2","7AM","10PM"
"513","3","7AM","10PM"
"513","4","7AM","10PM"
"513","5","7AM","10PM"
"513","6","7AM","10PM"
"513","7","9AM","10PM"
"515","1","5PM","12AM"
"515","2","5PM","12AM"
"515","3","5PM","12AM"
"515","4","5PM","12AM"
"515","5","5PM","12AM"
"515","6","5PM","12AM"
"515","7","5PM","12AM"
"523","1","10AM","10PM"
"523","2","10AM","10PM"
"523","3","10AM","10PM"
"523","4","10AM","10PM"
"523","5","10AM","10PM"
"523","6","10AM","10PM"
"523","7","10AM","10PM"
"526","1","11AM","9PM"
"526","2","11AM","9PM"
"526","3","11AM","9PM"
"526","4","11AM","9PM"
"526","5","11AM","9PM"
"526","6","11AM","10PM"
"526","7","11AM","10PM"
"527","1","8AM","5PM"
"527","2","7AM","7PM"
"527","3","7AM","7PM"
"527","4","7AM","7PM"
"527","5","7AM","7PM"
"527","6","7AM","7PM"
"527","7","7AM","6PM"
"529","1","11AM","3PM"
"529","7","11AM","3PM"
"530","2","7AM","7PM"
"530","3","7AM","7PM"
"530","4","7AM","7PM"
"530","5","7AM","7PM"
"530","6","7AM","7PM"
"530","7","9AM","1PM"
"531","1","11AM","10PM"
"531","2","11AM","11PM"
"531","3","11AM","11PM"
"531","4","11AM","11PM"
"531","5","11AM","11PM"
"531","6","11AM","1AM"
"531","7","11AM","1AM"
"532","1","10AM","10PM"
"532","2","10AM","10PM"
"532","3","10AM","10PM"
"532","4","10AM","10PM"
"532","5","10AM","10PM"
"532","6","10AM","11PM"
"532","7","10AM","11PM"
"534","1","11AM","10PM"
"534","2","11AM","10PM"
"534","3","11AM","10PM"
"534","4","11AM","10PM"
"534","5","11AM","10PM"
"534","6","11AM","10PM"
"534","7","11AM","10PM"
"538","1","9AM","11PM"
"538","2","9AM","10PM"
"538","3","9AM","10PM"
"538","4","9AM","10PM"
"538","5","9AM","10PM"
"538","6","9AM","11PM"
"538","7","9AM","12AM"
"540","1","8AM","11PM"
"540","2","9AM","10PM"
"540","3","9AM","10PM"
"540","4","9AM","10PM"
"540","5","9AM","10PM"
"540","6","9AM","12AM"
"540","7","8AM","12AM"
"541","2","8AM","6PM"
"541","3","8AM","6PM"
"541","4","8AM","6PM"
"541","5","8AM","6PM"
"541","6","8AM","6PM"
"541","7","9AM","5PM"
"543","1","4PM","9PM"
"543","2","11AM","9PM"
"543","3","11AM","9PM"
"543","4","11AM","9PM"
"543","5","11AM","9PM"
"543","6","11AM","9PM"
"543","7","11AM","9PM"
"546","1","10AM","10PM"
"546","2","11AM","10PM"
"546","3","11AM","10PM"
"546","4","11AM","10PM"
"546","5","11AM","10PM"
"546","6","11AM","10PM"
"546","7","11AM","10PM"
"547","3","11AM","6PM"
"547","4","11AM","8PM"
"547","5","11AM","6PM"
"547","6","11AM","7PM"
"547","7","11AM","6PM"
"549","1","12PM","12AM"
"549","2","9AM","1AM"
"549","3","9AM","1AM"
"549","4","9AM","1AM"
"549","5","9AM","1AM"
"549","6","9AM","1AM"
"549","7","9AM","1AM"
"550","1","7AM","2PM"
"550","2","7AM","2PM"
"550","3","7AM","2PM"
"550","4","7AM","2PM"
"550","5","7AM","2PM"
"550","6","7AM","2PM"
"550","7","7AM","2PM"
"553","1","6AM","10PM"
"553","2","6AM","10PM"
"553","3","6AM","10PM"
"553","4","6AM","10PM"
"553","5","6AM","10PM"
"553","6","6AM","10PM"
"553","7","6AM","10PM"
"554","1","9AM","5PM"
"554","2","9AM","5PM"
"554","3","9AM","5PM"
"554","4","9AM","5PM"
"554","5","9AM","5PM"
"554","6","9AM","5PM"
"554","7","9AM","5PM"
"556","1","9AM","7PM"
"556","2","9AM","9PM"
"556","3","9AM","9PM"
"556","4","9AM","9PM"
"556","5","9AM","9PM"
"556","6","9AM","9PM"
"556","7","9AM","9PM"
"559","1","9AM","8PM"
"559","2","9AM","9PM"
"559","3","9AM","9PM"
"559","4","9AM","9PM"
"559","5","9AM","9PM"
"559","6","9AM","9PM"
"559","7","9AM","9PM"
"563","1","7AM","4PM"
"563","2","7AM","4PM"
"563","3","7AM","4PM"
"563","4","7AM","4PM"
"563","5","7AM","4PM"
"563","6","7AM","4PM"
"563","7","7AM","4PM"
"566","1","11AM","12AM"
"566","2","11AM","12AM"
"566","3","11AM","12AM"
"566","4","11AM","12AM"
"566","5","11AM","12AM"
"566","6","11AM","1AM"
"566","7","11AM","1AM"
"567","2","6AM","6PM"
"567","3","6AM","6PM"
"567","4","6AM","6PM"
"567","5","6AM","6PM"
"567","6","6AM","6PM"
"567","7","8AM","1PM"
"568","2","10AM","2PM"
"568","3","10AM","2PM"
"568","4","10AM","2PM"
"568","5","10AM","7PM"
"568","6","10AM","7PM"
"568","7","10AM","4PM"
"572","2","9AM","5PM"
"572","3","9AM","5PM"
"572","4","9AM","5PM"
"572","5","9AM","5PM"
"572","6","9AM","5PM"
"573","1","10AM","6PM"
"573","2","10AM","8PM"
"573","3","10AM","8PM"
"573","4","10AM","8PM"
"573","5","10AM","8PM"
"573","6","10AM","8PM"
"573","7","10AM","6PM"
"574","1","11AM","6PM"
"574","2","10AM","9PM"
"574","3","10AM","9PM"
"574","4","10AM","9PM"
"574","5","10AM","9PM"
"574","6","10AM","9PM"
"574","7","10AM","9PM"
"575","2","7AM","5PM"
"575","3","7AM","5PM"
"575","4","7AM","5PM"
"575","5","7AM","5PM"
"575","6","7AM","5PM"
"577","2","8AM","5PM"
"577","3","8AM","5PM"
"577","4","8AM","5PM"
"577","5","8AM","5PM"
"577","6","8AM","5PM"
"578","2","8AM","5PM"
"578","3","8AM","5PM"
"578","4","8AM","5PM"
"578","5","8AM","5PM"
"578","6","8AM","5PM"
"578","7","7AM","7PM"
"579","1","9AM","7PM"
"579","2","9AM","9PM"
"579","3","9AM","9PM"
"579","4","9AM","9PM"
"579","5","9AM","9PM"
"579","6","9AM","9PM"
"579","7","9AM","9PM"
"581","1","11AM","11PM"
"581","2","11AM","11PM"
"581","3","11AM","11PM"
"581","4","11AM","11PM"
"581","5","11AM","11PM"
"581","6","11AM","11PM"
"581","7","11AM","11PM"
"582","1","10AM","10PM"
"582","2","10AM","10PM"
"582","3","10AM","10PM"
"582","4","10AM","10PM"
"582","5","10AM","10PM"
"582","6","10AM","10PM"
"582","7","10AM","10PM"
"586","2","7AM","5PM"
"586","3","7AM","5PM"
"586","4","7AM","5PM"
"586","5","7AM","5PM"
"587","1","11AM","11PM"
"587","2","11AM","11PM"
"587","3","11AM","11PM"
"587","4","11AM","11PM"
"587","5","11AM","12AM"
"587","6","11AM","12AM"
"587","7","11AM","12AM"
"588","1","10AM","6PM"
"588","2","9AM","9PM"
"588","3","9AM","9PM"
"588","4","9AM","9PM"
"588","5","9AM","9PM"
"588","6","9AM","9PM"
"588","7","9AM","7PM"
"591","1","11AM","6PM"
"591","2","10AM","9PM"
"591","3","10AM","9PM"
"591","4","10AM","9PM"
"591","5","10AM","9PM"
"591","6","10AM","9PM"
"591","7","10AM","8PM"
"592","1","11AM","10PM"
"592","2","11AM","10PM"
"592","3","11AM","10PM"
"592","4","11AM","10PM"
"592","5","11AM","10PM"
"592","6","11AM","10PM"
"592","7","11AM","10PM"
"593","1","11AM","5PM"
"593","2","9AM","7PM"
"593","3","9AM","7PM"
"593","4","9AM","7PM"
"593","5","9AM","7PM"
"593","6","9AM","7PM"
"593","7","9AM","7PM"
"595","1","6AM","10PM"
"595","2","6AM","10PM"
"595","3","6AM","10PM"
"595","4","6AM","10PM"
"595","5","6AM","10PM"
"595","6","6AM","10PM"
"595","7","6AM","10PM"
"596","1","12PM","6PM"
"596","3","11AM","8PM"
"596","4","11AM","8PM"
"596","5","11AM","8PM"
"596","6","11AM","8PM"
"596","7","11AM","8PM"
"599","2","7AM","5PM"
"599","3","7AM","5PM"
"599","4","7AM","5PM"
"599","5","7AM","5PM"
"599","6","7AM","5PM"
"602","1","11AM","5PM"
"602","2","9AM","6PM"
"602","3","9AM","6PM"
"602","4","9AM","6PM"
"602","5","9AM","6PM"
"602","6","9AM","6PM"
